platform,video_id,video_url,video_title,video_core_content,video_target_sentiment,video_cultural_context,uploader,upload_date,view_count,like_count,comment_count,share_count,duration_seconds,comment_id,comment_author,comment_author_id,comment_like_count,comment_reply_count,comment_create_time,text_norm,index_goc,commonsense,text_fully_cleaned
youtube,foeGbXU6pGI,https://www.youtube.com/watch?v=foeGbXU6pGI,Mạng Xã Hội không còn vui nữa,"Góc nhìn chiêm nghiệm của JV về sự độc hại của MXH: sống ảo (phông bạt), drama giả tạo và sự thao túng của các hệ thống bot/seeding.",negative,,,,,,,,,,,,,,,1 là jvermind 2 là pewpew cứ xem là hết nước chấm,5017.0,"1 jvermind thể hiện quan điểm phê phán mạnh mẽ về mạng xã hội, cho rằng nó gây ra nhiều vấn đề như sống ảo, drama giả tạo và bị thao túng bởi các hệ thống bot hoặc seeding. 2 pewpew đồng ý với quan điểm này và cho rằng việc sử dụng mạng xã hội đã trở thành vô nghĩa.",1 là jvermind 2 là pewpew cứ xem là hết nước chấm
youtube,foeGbXU6pGI,https://www.youtube.com/watch?v=foeGbXU6pGI,Mạng Xã Hội không còn vui nữa,"Góc nhìn chiêm nghiệm của JV về sự độc hại của MXH: sống ảo (phông bạt), drama giả tạo và sự thao túng của các hệ thống bot/seeding.",negative,,,,,,,,,,,,,,,ai đó kêu vi rút reaction cái vlog này đi nào,5018.0,"Việc kêu gọi phản ứng (reaction) trái chiều đối với một vlog có thể là một chiến thuật để tạo ra sự chú ý và tương tác, nhưng nó cũng có thể dẫn đến việc tạo ra nội dung không chân thực và gây ra xung đột không cần thiết. Đây là một ví dụ về cách mạng xã hội được sử dụng để thao túng và kích thích tranh cãi không xây dựng.",ai đó kêu vi rút reaction cái vlog này đi nào
youtube,foeGbXU6pGI,https://www.youtube.com/watch?v=foeGbXU6pGI,Mạng Xã Hội không còn vui nữa,"Góc nhìn chiêm nghiệm của JV về sự độc hại của MXH: sống ảo (phông bạt), drama giả tạo và sự thao túng của các hệ thống bot/seeding.",negative,,,,,,,,,,,,,,,ông tổ comeback,5019.0,"Theo góc nhìn của JV, mạng xã hội đã trở thành nơi mà người dùng sống ảo, tạo ra những cuộc tranh cãi không có thực để thu hút sự chú ý, và bị các hệ thống bot thao túng, làm giảm giá trị nội dung chân thật. Bình luận ""ông tổ comeback"" thể hiện quan điểm rằng những người nổi tiếng hay công chúng thường xuyên phải đối mặt với những vấn đề này và cần tìm cách vượt qua chúng.",ông tổ comeback
youtube,foeGbXU6pGI,https://www.youtube.com/watch?v=foeGbXU6pGI,Mạng Xã Hội không còn vui nữa,"Góc nhìn chiêm nghiệm của JV về sự độc hại của MXH: sống ảo (phông bạt), drama giả tạo và sự thao túng của các hệ thống bot/seeding.",negative,,,,,,,,,,,,,,,ông jv ông mà đọc được thì đố ông rv anh mck tôi kk toi chi là longcon thôi còn ông thick đi mấy năm cx được e vẫn đợi ông ra clip e cũng rảnh lắm 🎉,5020.0,"Bình luận này thể hiện một cách nhìn cynical về mạng xã hội và những người sử dụng nó. Người viết cho rằng mạng xã hội gây ra nhiều vấn đề như ""sống ảo"", ""drama giả tạo"" và bị thao túng bởi hệ thống bot, đồng thời cho rằng những người chỉ trích mạng xã hội không có gì đáng tin cậy. Tuy nhiên, bình luận này cũng phản ánh một thái độ thiếu kiên nhẫn và thiếu tôn trọng đối với những người khác có ý kiến khác.",ông jv ông mà đọc được thì đố ông vãi chưởng tôi kk tôi chi là long con thôi còn ông thích đi mấy năm cũng được em vẫn đợi ông ra clip em cũng rảnh lắm :party_popper:
youtube,foeGbXU6pGI,https://www.youtube.com/watch?v=foeGbXU6pGI,Mạng Xã Hội không còn vui nữa,"Góc nhìn chiêm nghiệm của JV về sự độc hại của MXH: sống ảo (phông bạt), drama giả tạo và sự thao túng của các hệ thống bot/seeding.",negative,,,,,,,,,,,,,,,nhà ông anh này nuôi gia huy à quả cửa khoét mịa lỗ với,5021.0,"Bình luận này thể hiện quan điểm tiêu cực về mạng xã hội, cho rằng nó gây ra nhiều vấn đề như tạo ra một thế giới ảo không thực tế, tạo ra tranh cãi không cần thiết và bị kiểm soát bởi các bot không chân thật. ""Quả cửa khoét mịa lỗ"" là cách nói thô tục để chỉ những tác động tiêu cực đó.",nhà ông anh này nuôi gia huy à quả cửa khoét mẹ lỗ với
youtube,foeGbXU6pGI,https://www.youtube.com/watch?v=foeGbXU6pGI,Mạng Xã Hội không còn vui nữa,"Góc nhìn chiêm nghiệm của JV về sự độc hại của MXH: sống ảo (phông bạt), drama giả tạo và sự thao túng của các hệ thống bot/seeding.",negative,,,,,,,,,,,,,,,à ấy không thử ưc cho mn xem à ấy qc thật,5022.0,"JV đang phê phán về tác động tiêu cực của mạng xã hội như tạo ra một thế giới ảo không thực tế, gây ra tranh cãi vô nghĩa và sử dụng công nghệ để thao túng người dùng. Bình luận của JV thể hiện quan điểm phê phán về việc nên thử nghiệm hoặc trải nghiệm trực tiếp những vấn đề này để hiểu rõ hơn.",à ấy không thử ưc cho mọi người xem à ấy quảng cáo thật
youtube,foeGbXU6pGI,https://www.youtube.com/watch?v=foeGbXU6pGI,Mạng Xã Hội không còn vui nữa,"Góc nhìn chiêm nghiệm của JV về sự độc hại của MXH: sống ảo (phông bạt), drama giả tạo và sự thao túng của các hệ thống bot/seeding.",negative,,,,,,,,,,,,,,,lên cả vtv rồi anh,5023.0,"Việc sử dụng mạng xã hội (MXH) để tạo ra hình ảnh sống ảo, drama giả tạo và sự thao túng bằng các hệ thống bot hoặc seeding có thể gây ra nhiều tác động tiêu cực. Nó không chỉ làm suy yếu lòng tin của người dùng vào thông tin trên MXH mà còn có thể dẫn đến tình trạng so sánh không công bằng và stress tâm lý.",lên cả VTV rồi anh
youtube,foeGbXU6pGI,https://www.youtube.com/watch?v=foeGbXU6pGI,Mạng Xã Hội không còn vui nữa,"Góc nhìn chiêm nghiệm của JV về sự độc hại của MXH: sống ảo (phông bạt), drama giả tạo và sự thao túng của các hệ thống bot/seeding.",negative,,,,,,,,,,,,,,,may quá e mới sang 25 nma gần như không comment oánh cãi nhởi nhau trên mxh cũng ít ham hóng phốt luôn v,5024.0,"Bình luận này phản ánh một góc nhìn tích cực về việc hạn chế sử dụng mạng xã hội (MXH) và tránh tham gia vào các cuộc tranh cãi trực tuyến. Người viết cảm thấy tự do hơn khi không phải tiếp xúc với nội dung tiêu cực hay giả tạo trên MXH, đồng thời tiết kiệm được thời gian và năng lượng không cần thiết.",may quá em mới sang 25 nhưng mà gần như không comment oánh cãi nhởi nhau trên mạng xã hội cũng ít ham hóng phốt luôn với
youtube,foeGbXU6pGI,https://www.youtube.com/watch?v=foeGbXU6pGI,Mạng Xã Hội không còn vui nữa,"Góc nhìn chiêm nghiệm của JV về sự độc hại của MXH: sống ảo (phông bạt), drama giả tạo và sự thao túng của các hệ thống bot/seeding.",negative,,,,,,,,,,,,,,,không còn từ gì để diễn tả,5025.0,Việc sử dụng mạng xã hội chỉ để tạo ấn tượng bề ngoài và tham gia vào các cuộc tranh cãi giả tạo không chỉ làm tổn hại đến tâm lý cá nhân mà còn góp phần làm suy yếu cộng đồng thực tế. Các hệ thống bot và seeding thì càng làm tăng sự mất tín nhiệm và tạo ra một môi trường không lành mạnh trên MXH.,không còn từ gì để diễn tả
youtube,foeGbXU6pGI,https://www.youtube.com/watch?v=foeGbXU6pGI,Mạng Xã Hội không còn vui nữa,"Góc nhìn chiêm nghiệm của JV về sự độc hại của MXH: sống ảo (phông bạt), drama giả tạo và sự thao túng của các hệ thống bot/seeding.",negative,,,,,,,,,,,,,,,không lo laấy vợ đi br mà thôi lo ra tiếp vlog đi,5026.0,"Việc tập trung vào việc livestream (br) thay vì sáng tạo nội dung vlog có thể mang lại cảm giác ngắn hạn về thành công hoặc tương tác, nhưng không mang lại giá trị lâu dài hay phát triển kỹ năng thực sự. Thay vào đó, đầu tư thời gian vào việc tạo ra nội dung chất lượng và độc đáo sẽ giúp xây dựng uy tín và kết nối chân thật với khán giả, mang lại hiệu ứng tích cực lâu dài hơn cho kênh MXH của bạn.",không lo lấy vợ đi bán mà thôi lo ra tiếp vlog đi
youtube,foeGbXU6pGI,https://www.youtube.com/watch?v=foeGbXU6pGI,Mạng Xã Hội không còn vui nữa,"Góc nhìn chiêm nghiệm của JV về sự độc hại của MXH: sống ảo (phông bạt), drama giả tạo và sự thao túng của các hệ thống bot/seeding.",negative,,,,,,,,,,,,,,,bot ý nói long chun à,5027.0,"Trong bối cảnh này, ""bot"" đề cập đến những tài khoản tự động trên mạng xã hội được sử dụng để tạo ra lượng tương tác giả tạo, như like, comment, hoặc share nhằm làm tăng độ phổ biến của một nội dung cụ thể. Điều này có thể làm thao túng quan điểm của người dùng về nội dung nào đang được yêu thích hay không.",bớt ý nói lông chun à
youtube,foeGbXU6pGI,https://www.youtube.com/watch?v=foeGbXU6pGI,Mạng Xã Hội không còn vui nữa,"Góc nhìn chiêm nghiệm của JV về sự độc hại của MXH: sống ảo (phông bạt), drama giả tạo và sự thao túng của các hệ thống bot/seeding.",negative,,,,,,,,,,,,,,,tôi cũng nhớ hồi xưa xem jv vui hơn content chất lượng vẫn nt nhưng it s not funny anymore,5028.0,"Tri thức thường thức ở đây cho thấy, trước đây người dùng như JV có thể tìm thấy nhiều nội dung tích cực và vui vẻ trên mạng xã hội, chủ yếu từ những người tạo nội dung chất lượng. Tuy nhiên, hiện tại, môi trường mạng xã hội đã thay đổi, với quá nhiều nội dung giả tạo, tranh cãi không cần thiết và ảnh hưởng của các bot, khiến cho trải nghiệm sử dụng mạng xã hội trở nên mệt mỏi và không còn thú vị như trước.",tôi cũng nhớ hồi xưa xem jv vui hơn content chất lượng vẫn nhắn tin nhưng it sao not funny anymore
youtube,foeGbXU6pGI,https://www.youtube.com/watch?v=foeGbXU6pGI,Mạng Xã Hội không còn vui nữa,"Góc nhìn chiêm nghiệm của JV về sự độc hại của MXH: sống ảo (phông bạt), drama giả tạo và sự thao túng của các hệ thống bot/seeding.",negative,,,,,,,,,,,,,,,quả tóc này nhìn lạ quá,5029.0,"Câu bình luận ""quả tóc này nhìn lạ quá"" có thể được hiểu theo nhiều cách, nhưng trong bối cảnh chiêm nghiệm về MXH, nó có thể ám chỉ người dùng đang cảm thấy bất ngờ hoặc không quen thuộc với một nội dung mới xuất hiện trên mạng xã hội, như một bài đăng có chủ đề hoặc hình thức khác thường so với những gì họ thường gặp. Điều này cũng có thể phản ánh sự lo ngại về việc mạng xã hội tạo ra một thực tế ảo không thực tế, khiến người dùng khó phân biệt giữa nội dung thật và giả.",quả tóc này nhìn lạ quá
youtube,foeGbXU6pGI,https://www.youtube.com/watch?v=foeGbXU6pGI,Mạng Xã Hội không còn vui nữa,"Góc nhìn chiêm nghiệm của JV về sự độc hại của MXH: sống ảo (phông bạt), drama giả tạo và sự thao túng của các hệ thống bot/seeding.",negative,,,,,,,,,,,,,,,ông này làm video hài ác,5030.0,"JV đang phê phán các mặt tiêu cực của mạng xã hội như việc tạo ra một hình ảnh giả dối, gây ra tranh cãi không cần thiết và sử dụng công nghệ để thao túng người dùng, tất cả đều có thể làm giảm chất lượng cuộc sống trực tuyến. Video của ông ấy được xem là hài ác vì nó sử dụng sự hài hước để chỉ trích những vấn đề này một cách sắc nét.",ông này làm video hài ác
youtube,foeGbXU6pGI,https://www.youtube.com/watch?v=foeGbXU6pGI,Mạng Xã Hội không còn vui nữa,"Góc nhìn chiêm nghiệm của JV về sự độc hại của MXH: sống ảo (phông bạt), drama giả tạo và sự thao túng của các hệ thống bot/seeding.",negative,,,,,,,,,,,,,,,xem à làm e cảm thấy đáng 400k tiền mạng fpt hàng tháng,5031.0,"Bình luận này thể hiện sự thất vọng và phê phán đối với việc sử dụng mạng xã hội (MXH) một cách phi thực tế. Người bình luận cảm thấy rằng thời gian và nỗ lực được dành cho việc ""sống ảo"" trên MXH có thể được sử dụng hiệu quả hơn, thay vì tập trung vào những hoạt động không mang lại giá trị thực tế. Họ cũng đề cập đến chi phí đăng ký dịch vụ internet của FPT, so sánh với giá trị mà họ nhận được từ việc sử dụng MXH, suy đoán rằng việc đầu tư vào MXH có thể không đáng giá như mong đợi.",xem à làm em cảm thấy đáng 400k tiền mạng fpt hàng tháng
youtube,foeGbXU6pGI,https://www.youtube.com/watch?v=foeGbXU6pGI,Mạng Xã Hội không còn vui nữa,"Góc nhìn chiêm nghiệm của JV về sự độc hại của MXH: sống ảo (phông bạt), drama giả tạo và sự thao túng của các hệ thống bot/seeding.",negative,,,,,,,,,,,,,,,thật nó phủ clip này nhiều đứa nó nhột,5032.0,"Bình luận này thể hiện cảm xúc tiêu cực của người xem đối với nội dung trong video, cho rằng nó quá giả tạo hoặc gây khó chịu. Người dùng cảm thấy những nội dung như sống ảo, drama giả tạo trên mạng xã hội không mang lại giá trị thực tế và có thể làm mất thời gian, gây ra sự so sánh không công bằng hoặc tạo ra áp lực không cần thiết.",thật nó phủ clip này nhiều đứa nó nhột
youtube,foeGbXU6pGI,https://www.youtube.com/watch?v=foeGbXU6pGI,Mạng Xã Hội không còn vui nữa,"Góc nhìn chiêm nghiệm của JV về sự độc hại của MXH: sống ảo (phông bạt), drama giả tạo và sự thao túng của các hệ thống bot/seeding.",negative,,,,,,,,,,,,,,,hẹn năm sau hị hị,5033.0,"Bình luận này thể hiện quan điểm tiêu cực về mạng xã hội, cho rằng nó gây ra nhiều vấn đề như sống ảo, tạo ra drama giả tạo và bị thao túng bởi các hệ thống bot hoặc seeding. Tuy nhiên, tác giả có vẻ đang đùa giỡn khi nói ""hẹn năm sau hị hị"", có thể có ý định lạc quan hơn, hy vọng rằng tình hình sẽ cải thiện trong tương lai.",hẹn năm phía sau chị hị
youtube,foeGbXU6pGI,https://www.youtube.com/watch?v=foeGbXU6pGI,Mạng Xã Hội không còn vui nữa,"Góc nhìn chiêm nghiệm của JV về sự độc hại của MXH: sống ảo (phông bạt), drama giả tạo và sự thao túng của các hệ thống bot/seeding.",negative,,,,,,,,,,,,,,,chú u40 thật luôn,5034.0,"Chú U40 có lẽ đang chỉ ra rằng người trung tuổi hay những người lớn tuổi thường có góc nhìn sắc nét về những vấn đề tồn tại trên mạng xã hội, như việc sống ảo, drama giả tạo và hoạt động thao túng của các hệ thống bot. Điều này phản ánh kinh nghiệm sống và quan sát lâu dài của họ đối với môi trường số.",chú u40 thật luôn
youtube,foeGbXU6pGI,https://www.youtube.com/watch?v=foeGbXU6pGI,Mạng Xã Hội không còn vui nữa,"Góc nhìn chiêm nghiệm của JV về sự độc hại của MXH: sống ảo (phông bạt), drama giả tạo và sự thao túng của các hệ thống bot/seeding.",negative,,,,,,,,,,,,,,,vailonthat à nhầm vaibuoithat,5035.0,"vailonthat có vẻ nhầm lẫn khi viết thành vaibuoithat. Thông thường, người ta sử dụng từ ""sống ảo"" để chỉ việc sử dụng mạng xã hội để thể hiện một cuộc sống hoàn hảo hoặc không thực tế, trong khi ""drama giả tạo"" đề cập đến những tình huống tranh cãi được tạo ra nhằm thu hút sự chú ý trên MXH. Các hệ thống bot/seeding thì thao túng nội dung, tạo ra lượng tương tác giả dối để làm nổi bật một nội dung cụ thể.",vãi lồn thật à nhầm vãi bưới thật
youtube,foeGbXU6pGI,https://www.youtube.com/watch?v=foeGbXU6pGI,Mạng Xã Hội không còn vui nữa,"Góc nhìn chiêm nghiệm của JV về sự độc hại của MXH: sống ảo (phông bạt), drama giả tạo và sự thao túng của các hệ thống bot/seeding.",negative,,,,,,,,,,,,,,,năm mới rồi à ra video mới đ,5036.0,"Việc sử dụng mạng xã hội để tạo ra hình ảnh sống ảo, drama giả tạo và sự thao túng bằng các bot/seeding có thể làm giảm giá trị thực tế của mối quan hệ và trải nghiệm trực tuyến, đồng thời gây ra áp lực không cần thiết cho người dùng. Việc này cũng có thể dẫn đến tình trạng mất cân bằng tâm lý và suy thoái kỹ năng giao tiếp thực tế.",năm mới rồi à ra video mới đéo
youtube,foeGbXU6pGI,https://www.youtube.com/watch?v=foeGbXU6pGI,Mạng Xã Hội không còn vui nữa,"Góc nhìn chiêm nghiệm của JV về sự độc hại của MXH: sống ảo (phông bạt), drama giả tạo và sự thao túng của các hệ thống bot/seeding.",negative,,,,,,,,,,,,,,,bro ơi 1 năm rồi bro lên vid tiếp đi,5037.0,"JV có quan điểm phê phán mạnh mẽ về mặt tiêu cực của mạng xã hội như tạo ra môi trường sống ảo, tăng cường drama giả tạo và bị thao túng bởi các hệ thống bot và seeding. Bình luận của bro đang khuyến khích JV tạo ra nội dung mới, thể hiện sự quan tâm đến việc chia sẻ ý kiến hoặc thông tin của mình sau một thời gian dài không có hoạt động trên kênh.",bro ơi 1 năm rồi bro lên vid tiếp đi
youtube,foeGbXU6pGI,https://www.youtube.com/watch?v=foeGbXU6pGI,Mạng Xã Hội không còn vui nữa,"Góc nhìn chiêm nghiệm của JV về sự độc hại của MXH: sống ảo (phông bạt), drama giả tạo và sự thao túng của các hệ thống bot/seeding.",negative,,,,,,,,,,,,,,,ủa nhớ trc video gần nhất tôi coi là 2phan decor nhà mà ta sao ẩn mất rồi,5038.0,"Theo góc nhìn chiêm nghiệm của JV về mạng xã hội, việc ẩn đi nội dung như phông bạt trong video hoặc tạo ra drama giả tạo để thu hút sự chú ý đều là những hành vi độc hại. Việc này không chỉ làm giảm chất lượng nội dung mà còn có thể gây ra sự hiểu lầm và căng thẳng không cần thiết giữa người dùng.",ủa nhớ trước video gần nhất tôi coi là 2 phần decor nhà mà ta sao ẩn mất rồi
youtube,foeGbXU6pGI,https://www.youtube.com/watch?v=foeGbXU6pGI,Mạng Xã Hội không còn vui nữa,"Góc nhìn chiêm nghiệm của JV về sự độc hại của MXH: sống ảo (phông bạt), drama giả tạo và sự thao túng của các hệ thống bot/seeding.",negative,,,,,,,,,,,,,,,cái này kiểu nó bị nhiều quá không keep up nổi nữa ấy riết thấy nó kiểu như để lùa tăng fame th hay ji ấy dịp cho mấy em đói fame đi rage bait nghe chửi nhau lung tung vãi cả lồn không theo nổi,5039.0,"Việc sử dụng mạng xã hội (MXH) quá nhiều có thể dẫn đến cảm giác không kiểm soát được thông tin và nội dung xuất hiện trên feed của mình. Điều này đôi khi tạo ra một môi trường giả tạo và gây căng thẳng, với việc tăng cường hình ảnh sống ảo và các cuộc tranh cãi vô nghĩa do các hệ thống bot kích động.",cái này kiểu nó bị nhiều quá không keep up nổi nữa ấy riết thấy nó kiểu như để lùa tăng fame thằng hay gì ấy dịp cho mấy em đói fame đi review nghe chửi nhau lung tung vãi cả lồn không theo nổi
youtube,foeGbXU6pGI,https://www.youtube.com/watch?v=foeGbXU6pGI,Mạng Xã Hội không còn vui nữa,"Góc nhìn chiêm nghiệm của JV về sự độc hại của MXH: sống ảo (phông bạt), drama giả tạo và sự thao túng của các hệ thống bot/seeding.",negative,,,,,,,,,,,,,,,face giờ năm vô 2 lần,5040.0,"""Face giờ năm vô 2 lần"" có thể hiểu là người dùng thường xuyên đăng tải những nội dung mới trên mạng xã hội một cách liên tục, thậm chí là hai lần trong cùng một ngày. Điều này thể hiện sự ham muốn được chú ý và tương tác trên mạng xã hội, đồng thời cũng phản ánh cách mạng xã hội khuyến khích người dùng tạo ra nội dung thường xuyên để tăng độ-visible và tương tác.",facebook giờ năm vô 2 lần
youtube,foeGbXU6pGI,https://www.youtube.com/watch?v=foeGbXU6pGI,Mạng Xã Hội không còn vui nữa,"Góc nhìn chiêm nghiệm của JV về sự độc hại của MXH: sống ảo (phông bạt), drama giả tạo và sự thao túng của các hệ thống bot/seeding.",negative,,,,,,,,,,,,,,,vi rút sai peter nhỏ,5041.0,"Vi rút sai thông tin trên mạng xã hội có thể làm lan truyền những tin tức không chính xác, gây nhầm lẫn và làm suy yếu niềm tin vào thông tin đáng tin cậy. Việc sống ảo và tạo ra drama giả tạo cũng làm giảm giá trị thực của mối quan hệ trực tuyến và tạo ra một môi trường không lành mạnh.",vi rút sai peter nhỏ
youtube,foeGbXU6pGI,https://www.youtube.com/watch?v=foeGbXU6pGI,Mạng Xã Hội không còn vui nữa,"Góc nhìn chiêm nghiệm của JV về sự độc hại của MXH: sống ảo (phông bạt), drama giả tạo và sự thao túng của các hệ thống bot/seeding.",negative,,,,,,,,,,,,,,,tôi sẽ mua bàn chải này,5042.0,"Trong bối cảnh chiêm nghiệm về sự độc hại của mạng xã hội, việc một người đề cập đến việc mua bàn chải có thể được xem như một cách nói vui hoặc so sánh phiến diện giữa thế giới thực tế và ảo trên mạng xã hội, nhấn mạnh sự phân biệt giữa việc tiêu dùng sản phẩm vật lý và tương tác trên mạng xã hội. Điều này cũng có thể phản ánh một sự chuyển hướng tích cực từ môi trường mạng xã hội phức tạp sang cuộc sống thực tế.",tôi sẽ mua bàn chải này
youtube,foeGbXU6pGI,https://www.youtube.com/watch?v=foeGbXU6pGI,Mạng Xã Hội không còn vui nữa,"Góc nhìn chiêm nghiệm của JV về sự độc hại của MXH: sống ảo (phông bạt), drama giả tạo và sự thao túng của các hệ thống bot/seeding.",negative,,,,,,,,,,,,,,,mỗi năm 1 vid ư,5043.0,Việc sống ảo trên mạng xã hội có thể gây ra nhiều tác động tiêu cực như tạo ra sự so sánh không công bằng và làm mất giá trị thực tế của bản thân. Việc xuất hiện nhiều nội dung drama giả tạo và sự thao túng của các hệ thống bot/seeding cũng làm giảm chất lượng thông tin và ảnh hưởng đến niềm tin của người dùng.,mỗi năm 1 vid ư
youtube,foeGbXU6pGI,https://www.youtube.com/watch?v=foeGbXU6pGI,Mạng Xã Hội không còn vui nữa,"Góc nhìn chiêm nghiệm của JV về sự độc hại của MXH: sống ảo (phông bạt), drama giả tạo và sự thao túng của các hệ thống bot/seeding.",negative,,,,,,,,,,,,,,,mọi người ơi coi ted talk đi coi cí lum gì dị,5045.0,"Việc sử dụng mạng xã hội (MXH) quá nhiều có thể dẫn đến tình trạng ""sống ảo"", nơi người dùng chỉ chia sẻ những khía cạnh tích cực nhất cuộc sống của mình, tạo ra một hình ảnh sai lệch. Đồng thời, MXH cũng là nơi phổ biến các cuộc tranh cãi không cần thiết và drama giả tạo, cùng với việc bị thao túng bởi các hệ thống bot và seeding nhằm tạo ra sự chú ý và phân biệt đối xử.",mọi người ơi coi ted talk đi coi cái lồn gì vậy
youtube,foeGbXU6pGI,https://www.youtube.com/watch?v=foeGbXU6pGI,Mạng Xã Hội không còn vui nữa,"Góc nhìn chiêm nghiệm của JV về sự độc hại của MXH: sống ảo (phông bạt), drama giả tạo và sự thao túng của các hệ thống bot/seeding.",negative,,,,,,,,,,,,,,,mạng xh cần những người như jv,5046.0,"Người dùng như JV mang đến góc nhìn phê phán và nhận thức rõ ràng về mặt tiêu cực của MXH, giúp cộng đồng nhận biết và hạn chế việc bị ảnh hưởng bởi các vấn đề như sống ảo, drama giả tạo và thao túng bằng bot. Việc có nhiều người như JV trong MXH sẽ góp phần làm tăng tính lành mạnh và trung thực của không gian trực tuyến.",mạng xã hội cần những người như jv
youtube,foeGbXU6pGI,https://www.youtube.com/watch?v=foeGbXU6pGI,Mạng Xã Hội không còn vui nữa,"Góc nhìn chiêm nghiệm của JV về sự độc hại của MXH: sống ảo (phông bạt), drama giả tạo và sự thao túng của các hệ thống bot/seeding.",negative,,,,,,,,,,,,,,,ê có con mèo nằm chỗ cửa phải không xác nhận hộ tôi cái,5047.0,"JV đang phê phán về mặt tiêu cực của mạng xã hội như tạo ra một thế giới ảo không thực tế, gây ra tranh cãi vô nghĩa và bị ảnh hưởng bởi các bot làm thay đổi luồng thông tin. Về phần câu hỏi của bạn, để xác nhận có con mèo ở đó hay không, bạn cần quan sát trực tiếp hoặc hỏi người sở hữu mèo.",ê có con mèo nằm chỗ cửa phải không xác nhận hộ tôi cái
youtube,foeGbXU6pGI,https://www.youtube.com/watch?v=foeGbXU6pGI,Mạng Xã Hội không còn vui nữa,"Góc nhìn chiêm nghiệm của JV về sự độc hại của MXH: sống ảo (phông bạt), drama giả tạo và sự thao túng của các hệ thống bot/seeding.",negative,,,,,,,,,,,,,,,anh tập mewing mấy lần trong ngày vậy em xin vía để có hàm bén như anh ạ 😂,5048.0,"Theo quan điểm thông thường, việc sử dụng mạng xã hội quá nhiều có thể gây ảnh hưởng tiêu cực đến sức khỏe tinh thần và ngoại hình tự nhiên của người dùng. Việc so sánh và cố gắng theo đuổi vẻ đẹp hoặc thói quen cụ thể từ người khác trên mạng xã hội có thể dẫn đến stress và không hài lòng với bản thân.",anh tập mewing mấy lần trong ngày vậy em xin vía để có hàm bén như anh ạ :face_with_tears_of_joy:
youtube,foeGbXU6pGI,https://www.youtube.com/watch?v=foeGbXU6pGI,Mạng Xã Hội không còn vui nữa,"Góc nhìn chiêm nghiệm của JV về sự độc hại của MXH: sống ảo (phông bạt), drama giả tạo và sự thao túng của các hệ thống bot/seeding.",negative,,,,,,,,,,,,,,,lặn ác,5049.0,"""Bình luận 'lặn ác' thể hiện cảm xúc tiêu cực sâu sắc về MXH, cho thấy tác động tiêu cực của nó đối với người dùng, đặc biệt là việc tạo ra một môi trường giả tạo và gây hại. Đây là một nhận xét phản ánh quan điểm phổ biến về những mặt trái của mạng xã hội, như tạo ra áp lực sống ảo và tạo ra drama không cần thiết.""",lặn ác
youtube,foeGbXU6pGI,https://www.youtube.com/watch?v=foeGbXU6pGI,Mạng Xã Hội không còn vui nữa,"Góc nhìn chiêm nghiệm của JV về sự độc hại của MXH: sống ảo (phông bạt), drama giả tạo và sự thao túng của các hệ thống bot/seeding.",negative,,,,,,,,,,,,,,,anh ơi anh đừng nghỉ làm youtube nhớ,5050.0,"Việc sử dụng mạng xã hội (MXH) để tạo ra hình ảnh sống ảo, drama giả tạo và sự thao túng bằng các hệ thống bot/seeding có thể gây ra nhiều tác động tiêu cực như làm mất đi giá trị thực tế, tăng cường cạnh tranh không lành mạnh và tạo ra môi trường trực tuyến không lành mạnh. Tuy nhiên, việc chuyển sang làm YouTube cũng không phải giải pháp hoàn hảo vì nó vẫn có những rủi ro tương tự nếu không được quản lý một cách cẩn trọng.",anh ơi anh đừng nghỉ làm youtube nhớ
youtube,foeGbXU6pGI,https://www.youtube.com/watch?v=foeGbXU6pGI,Mạng Xã Hội không còn vui nữa,"Góc nhìn chiêm nghiệm của JV về sự độc hại của MXH: sống ảo (phông bạt), drama giả tạo và sự thao túng của các hệ thống bot/seeding.",negative,,,,,,,,,,,,,,,thợ lặn top 2 việt nam 😊,5051.0,"Thợ lặn top 2 Việt Nam vui vẻ thể hiện sự đồng cảm với góc nhìn của JV về mặt tiêu cực của mạng xã hội, đồng thời cũng cho thấy họ có khả năng hài hước trong việc nhận xét về những vấn đề hiện đại, kết hợp giữa một hoạt động truyền thống (thợ lặn) và môi trường số (MXH). Điều này phản ánh một cách tiếp cận tích cực và lạc quan đối với những vấn đề phức tạp trên MXH.",thợ lặn top 2 việt nam :smiling_face_with_smiling_eyes:
youtube,foeGbXU6pGI,https://www.youtube.com/watch?v=foeGbXU6pGI,Mạng Xã Hội không còn vui nữa,"Góc nhìn chiêm nghiệm của JV về sự độc hại của MXH: sống ảo (phông bạt), drama giả tạo và sự thao túng của các hệ thống bot/seeding.",negative,,,,,,,,,,,,,,,giờ mới biết có bot như này,5052.0,"Việc sử dụng mạng xã hội để tạo ra hình ảnh sống ảo và kịch bản drama giả tạo là một xu hướng phổ biến, nhưng nó có thể gây ra nhiều tác động tiêu cực như làm mất đi giá trị thực tế và tạo ra áp lực không cần thiết cho người dùng. Việc phát hiện ra bot thao túng mạng xã hội chỉ ra rằng có những lực lượng cố gắng kiểm soát và định hình nội dung trên các nền tảng này, điều này càng tăng thêm sự cảnh giác cần thiết khi sử dụng mạng xã hội.",giờ mới biết có bot như này
